YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,VOTES CASTED,Election Type
2025,Bihar,Araria,236,Pradeep Kumar Singh,Male,Bharatiya Janata Party,Lotus,310000,17000,59,GEN,182900,Vidhan Sabha (State)
2025,Bihar,Jokihat,237,Manzar Alam,Male,All India Majlis-e-Ittehadul Muslimeen,Kite,290000,18000,61,GEN,176900,Vidhan Sabha (State)
2025,Bihar,Sikti,238,Murlidhar Mandal,Male,Bharatiya Janata Party,Lotus,295000,17000,60,GEN,177000,Vidhan Sabha (State)
2025,Bihar,Raniganj,239,Parmanand Rishidev,Male,Bharatiya Janata Party,Lotus,280000,14000,56,SC,156800,Vidhan Sabha (State)
2025,Bihar,Forbesganj,240,Tasleen Begum,Female,All India Majlis-e-Ittehadul Muslimeen,Kite,310000,18000,61,GEN,189100,Vidhan Sabha (State)
2025,Bihar,Narpatganj,241,Anil Kumar Yadav,Male,Bharatiya Janata Party,Lotus,288000,12000,53,GEN,152640,Vidhan Sabha (State)
2025,Bihar,Kishanganj,242,Md. Qamrul Hoda,Male,Indian National Congress,Hand,310000,17000,59,GEN,182900,Vidhan Sabha (State)
2025,Bihar,Thakurganj,243,Mohammad Jamal,Male,Bharatiya Janata Party,Lotus,295000,13000,54,GEN,159300,Vidhan Sabha (State)
1993,Delhi,Adarsh Nagar,1,Jai Parkash Yadav,Male,Bharatiya Janata Party,Lotus,85611,708,60.39,GEN,51700,Vidhan Sabha (State)
1993,Delhi,Babarpur,2,Naresh Gaur,Male,Bharatiya Janata Party,Lotus,91652,370,64.14,GEN,58785,Vidhan Sabha (State)
1993,Delhi,Badli,3,Jai Bhagwan,Male,Bharatiya Janata Party,Lotus,89569,6790,63.48,GEN,56858,Vidhan Sabha (State)
1993,Delhi,Narela,4,Rattan Lal,Male,Bharatiya Janata Party,Lotus,82146,7597,63.54,SC,52195,Vidhan Sabha (State)
1993,Delhi,Alipur,5,Liyakat Hussain,Male,Indian National Congress,Hand,85710,4647,66.49,GEN,56988,Vidhan Sabha (State)
1993,Delhi,Bawana,6,Chand Ram,Male,Bharatiya Janata Party,Lotus,83782,5534,57.4,SC,48090,Vidhan Sabha (State)
1993,Delhi,Mundka,7,Sahib Singh Verma,Male,Bharatiya Janata Party,Lotus,84872,2632,58.37,GEN,49539,Vidhan Sabha (State)
1993,Delhi,Kirari,8,Vijay Kumar Malhotra,Male,Bharatiya Janata Party,Lotus,88474,5201,59.23,SC,52403,Vidhan Sabha (State)
1993,Delhi,Sultanpur Majra,9,Sultan Singh,Male,Indian National Congress,Hand,85183,3150,64.38,SC,54840,Vidhan Sabha (State)
1993,Delhi,Mangol Puri,10,Mange Ram Garg,Male,Indian National Congress,Hand,79454,5810,66.24,SC,52630,Vidhan Sabha (State)
1993,Delhi,Nangloi Jat,11,Dharamvir Singh,Male,Bharatiya Janata Party,Lotus,82837,6380,59.43,SC,49230,Vidhan Sabha (State)
1993,Delhi,Shalimar Bagh,12,Sahib Singh,Male,Bharatiya Janata Party,Lotus,97755,1615,64.18,GEN,62739,Vidhan Sabha (State)
1993,Delhi,Wazirpur,13,Sher Singh,Male,Indian National Congress,Hand,84072,5666,60.77,GEN,51090,Vidhan Sabha (State)
1993,Delhi,Rithala,14,Kulwant Rana,Male,Bharatiya Janata Party,Lotus,86149,7510,60.75,GEN,52335,Vidhan Sabha (State)
1993,Delhi,Paltana,15,P.P. Singh,Male,Bharatiya Janata Party,Lotus,91934,4195,61.96,GEN,56962,Vidhan Sabha (State)
1993,Delhi,Tri Nagar,16,R.K. Gupta,Male,Bharatiya Janata Party,Lotus,86940,3858,61.11,GEN,53129,Vidhan Sabha (State)
1993,Delhi,Model Town,17,Chatri Lal Goel,Male,Bharatiya Janata Party,Lotus,82423,3141,58.52,GEN,48233,Vidhan Sabha (State)
1993,Delhi,Kamla Nagar,18,Om Prakash Kohli,Male,Bharatiya Janata Party,Lotus,89962,5745,67.22,GEN,60472,Vidhan Sabha (State)
1993,Delhi,Sadar Bazar,19,Hari Krishan,Male,Bharatiya Janata Party,Lotus,94348,1157,68.58,SC,64703,Vidhan Sabha (State)
1993,Delhi,Moti Nagar,20,Madan Lal Khurana,Male,Bharatiya Janata Party,Lotus,79229,6300,57.8,GEN,45794,Vidhan Sabha (State)
1993,Delhi,Patel Nagar,21,Mool Chand,Male,Bharatiya Janata Party,Lotus,92476,2952,60.94,SC,56354,Vidhan Sabha (State)
1993,Delhi,Rajinder Nagar,22,Puran Chand Yogi,Male,Bharatiya Janata Party,Lotus,88013,886,62.7,GEN,55184,Vidhan Sabha (State)
1993,Delhi,Karol Bagh,23,Surender Pal Ratawal,Male,Bharatiya Janata Party,Lotus,89934,5923,61.78,SC,55561,Vidhan Sabha (State)
1993,Delhi,Ram Nagar,24,Ram Bhaj,Male,Bharatiya Janata Party,Lotus,86692,7422,64.94,SC,56297,Vidhan Sabha (State)
1993,Delhi,Ballimaran,25,Jagdish Lal,Male,Indian National Congress,Hand,92547,2637,60.91,GEN,56370,Vidhan Sabha (State)
1993,Delhi,Chandni Chowk,26,Vasudev Karan,Male,Bharatiya Janata Party,Lotus,85999,517,58.42,GEN,50240,Vidhan Sabha (State)
1993,Delhi,Matia Mahal,27,Baldev Prakash,Male,Janata Dal,Wheel,87184,1153,62.31,GEN,54324,Vidhan Sabha (State)
1993,Delhi,Minto Road,28,Vijay Jolly,Male,Indian National Congress,Hand,90726,1483,59.77,GEN,54226,Vidhan Sabha (State)
1993,Delhi,Kasturba Nagar,29,Jagmohan Singh,Male,Bharatiya Janata Party,Lotus,87067,3079,62.68,SC,54573,Vidhan Sabha (State)
1993,Delhi,Malviya Nagar,30,Ram Bhaj,Male,Bharatiya Janata Party,Lotus,93194,4227,60.21,GEN,56112,Vidhan Sabha (State)
1993,Delhi,Hauz Khas,31,Om Prakash,Male,Bharatiya Janata Party,Lotus,96615,5552,65.89,GEN,63659,Vidhan Sabha (State)
1993,Delhi,R.K. Puram,32,Jai Prakash,Male,Bharatiya Janata Party,Lotus,79954,5856,59.93,GEN,47916,Vidhan Sabha (State)
1993,Delhi,Delhi Cantt,33,Karan Singh Tanwar,Male,Bharatiya Janata Party,Lotus,97478,5347,61.83,GEN,60270,Vidhan Sabha (State)
1993,Delhi,Janak Puri,34,Jagdish Mukhi,Male,Bharatiya Janata Party,Lotus,91302,3634,60.48,GEN,55219,Vidhan Sabha (State)
1993,Delhi,Hari Nagar,35,Harsharan Singh Balli,Male,Bharatiya Janata Party,Lotus,85278,2241,58.48,GEN,49870,Vidhan Sabha (State)
1993,Delhi,Tilak Nagar,36,O.P. Babbar,Male,Bharatiya Janata Party,Lotus,87533,3937,61.8,GEN,54095,Vidhan Sabha (State)
1993,Delhi,Rajouri Garden,37,Ajay Kumar,Male,Indian National Congress,Hand,81449,1277,63.32,GEN,51573,Vidhan Sabha (State)
1993,Delhi,Madipur,38,Swaroop Chand Rajan,Male,Bharatiya Janata Party,Lotus,91683,622,64.64,SC,59263,Vidhan Sabha (State)
1993,Delhi,Najafgarh,39,Inder Singh,Male,Independent,Other,94576,7283,63.31,GEN,59876,Vidhan Sabha (State)
1993,Delhi,Palam,40,Dharam Dev Solanki,Male,Bharatiya Janata Party,Lotus,86355,4270,62.45,SC,53928,Vidhan Sabha (State)
1993,Delhi,Okhla,41,Ramvir Singh Bidhuri,Male,Janata Dal,Wheel,87878,8083,65.01,GEN,57129,Vidhan Sabha (State)
1993,Delhi,Badarpur,42,Ram Singh,Male,Janata Dal,Wheel,87379,7825,61.2,GEN,53475,Vidhan Sabha (State)
1993,Delhi,Tughlakabad,43,Prakash,Male,Independent,Other,84288,2949,62.3,GEN,52511,Vidhan Sabha (State)
1993,Delhi,Deoli,44,Gauri Shankar,Male,Bharatiya Janata Party,Lotus,93193,3737,64.32,SC,59941,Vidhan Sabha (State)
1993,Delhi,Sangam Vihar,45,Arjan Kumar,Male,Bharatiya Janata Party,Lotus,88155,7839,62.24,GEN,54867,Vidhan Sabha (State)
1993,Delhi,Mehrauli,46,Balbir Singh,Male,Bharatiya Janata Party,Lotus,86642,3211,58.98,GEN,51101,Vidhan Sabha (State)
1993,Delhi,New Delhi,47,Kirti Azad,Male,Bharatiya Janata Party,Lotus,96780,8332,67.4,GEN,65229,Vidhan Sabha (State)
1993,Delhi,Sarojini Nagar,48,Ram Prakash,Male,Bharatiya Janata Party,Lotus,86437,6516,62.83,GEN,54308,Vidhan Sabha (State)
1993,Delhi,Shakur Basti,49,Ramesh Khanna,Male,Bharatiya Janata Party,Lotus,90848,8219,60.87,GEN,55299,Vidhan Sabha (State)
1993,Delhi,Baljit Nagar,50,Krishan Tirath,Female,Indian National Congress,Hand,82297,344,59.02,SC,48571,Vidhan Sabha (State)
1993,Delhi,Motia Khan,51,Haroon Yusuf,Male,Indian National Congress,Hand,90651,2186,63.92,GEN,57944,Vidhan Sabha (State)
1993,Delhi,Ambedkar Nagar,52,Prem Singh,Male,Indian National Congress,Hand,83048,6819,62.5,SC,51905,Vidhan Sabha (State)
1993,Delhi,Seemapuri,53,Veer Singh,Male,Bharatiya Janata Party,Lotus,87465,979,61.17,SC,53502,Vidhan Sabha (State)
1993,Delhi,Nand Nagari,54,Rohtash Kumar,Male,Bharatiya Janata Party,Lotus,79888,3423,59.19,SC,47285,Vidhan Sabha (State)
1993,Delhi,Gonda,55,Kalyan Singh,Male,Bharatiya Janata Party,Lotus,85432,2054,59.26,GEN,50627,Vidhan Sabha (State)
1993,Delhi,Ghonda,56,Surendra Pal Singh,Male,Bharatiya Janata Party,Lotus,81261,1726,60.28,GEN,48984,Vidhan Sabha (State)
1993,Delhi,Rohtas Nagar,57,Ram Narain,Male,Bharatiya Janata Party,Lotus,87411,7245,63.07,GEN,55130,Vidhan Sabha (State)
1993,Delhi,Krishna Nagar,58,Dr. Narendra Nath,Male,Bharatiya Janata Party,Lotus,95636,1530,62.8,GEN,60059,Vidhan Sabha (State)
1993,Delhi,Gandhi Nagar,59,Arvinder Singh Lovely,Male,Bharatiya Janata Party,Lotus,88863,8500,64.2,GEN,57050,Vidhan Sabha (State)
1993,Delhi,Vinod Nagar,60,Ashok Kumar,Male,Bharatiya Janata Party,Lotus,91177,6474,58.98,GEN,53776,Vidhan Sabha (State)
1993,Delhi,Patparganj,61,Daya Nand Chandila,Male,Bharatiya Janata Party,Lotus,88227,406,61.07,SC,53880,Vidhan Sabha (State)
1993,Delhi,Trilokpuri,62,Rajesh Kumar,Male,Indian National Congress,Hand,91453,2613,61.65,SC,56380,Vidhan Sabha (State)
1993,Delhi,Burari,63,Shri Krishan,Male,Bharatiya Janata Party,Lotus,95169,2874,64.81,GEN,61679,Vidhan Sabha (State)
1993,Delhi,Kalkaji,64,Subhash Chopra,Female,Bharatiya Janata Party,Lotus,91604,2162,64.25,GEN,58855,Vidhan Sabha (State)
1993,Delhi,Timarpur,65,Surinder Kumar,Male,Bharatiya Janata Party,Lotus,82803,6563,60.21,GEN,49855,Vidhan Sabha (State)
1993,Delhi,Seelampur,66,Abdul Rehman,Male,Janata Dal,Wheel,92178,6782,59.19,GEN,54560,Vidhan Sabha (State)
1993,Delhi,Laxmi Nagar,67,Jai Prakash,Male,Bharatiya Janata Party,Lotus,85836,6707,61.4,GEN,52703,Vidhan Sabha (State)
1993,Delhi,Shahdara,68,Narender Nath,Male,Bharatiya Janata Party,Lotus,94550,1255,59.53,GEN,56285,Vidhan Sabha (State)
1993,Delhi,Kondli,69,Fateh Singh,Male,Bharatiya Janata Party,Lotus,89957,652,61.99,SC,55764,Vidhan Sabha (State)
1993,Delhi,Vishwas Nagar,70,Naseeb Singh,Male,Bharatiya Janata Party,Lotus,86130,491,62.79,GEN,54081,Vidhan Sabha (State)
1998,Delhi,Gole Market,1,Sheila Dikshit,Male,Indian National Congress,Hand,86120,5342,49.66,GEN,42767,Vidhan Sabha (State)
1998,Delhi,Minto Road,2,Tajdar Babar,Male,Indian National Congress,Hand,83126,2285,51.52,GEN,42826,Vidhan Sabha (State)
1998,Delhi,Jangpura,3,Tarvinder Singh Marwah,Male,Indian National Congress,Hand,98132,5491,52.07,GEN,51097,Vidhan Sabha (State)
1998,Delhi,Okhla,4,Parvez Hashmi,Male,Indian National Congress,Hand,93288,5401,46.16,GEN,43061,Vidhan Sabha (State)
1998,Delhi,Kalkaji,5,Subhash Chopra,Male,Indian National Congress,Hand,100746,2783,52.88,GEN,53274,Vidhan Sabha (State)
1998,Delhi,R.K. Puram,6,Ashok Singh,Male,Indian National Congress,Hand,95023,6470,45.61,GEN,43339,Vidhan Sabha (State)
1998,Delhi,Delhi Cantt,7,Kiran Choudhary,Male,Indian National Congress,Hand,90880,2887,47.74,GEN,43386,Vidhan Sabha (State)
1998,Delhi,Tilak Nagar,8,Jaspal Singh,Male,Indian National Congress,Hand,90122,6083,46.55,GEN,41951,Vidhan Sabha (State)
1998,Delhi,Rajouri Garden,9,Ajay Makan,Male,Indian National Congress,Hand,98433,860,53.71,GEN,52868,Vidhan Sabha (State)
1998,Delhi,Madipur,10,Mala Ram Gangwal,Male,Indian National Congress,Hand,87400,4157,50.16,GEN,43839,Vidhan Sabha (State)
1998,Delhi,Sarojini Nagar,11,Ashok Ahuja,Male,Bharatiya Janata Party,Lotus,92760,5071,49.81,GEN,46203,Vidhan Sabha (State)
1998,Delhi,Malviya Nagar,12,Dr. Yoganand Shastri,Male,Indian National Congress,Hand,97931,4377,47.51,GEN,46527,Vidhan Sabha (State)
1998,Delhi,Ambedkar Nagar,13,Ch. Prem Singh,Male,Indian National Congress,Hand,99674,3089,54.45,GEN,54272,Vidhan Sabha (State)
1998,Delhi,Trilokpuri,14,Brahm Pal,Male,Indian National Congress,Hand,100587,2538,49.97,GEN,50263,Vidhan Sabha (State)
1998,Delhi,Patparganj,15,Amrish Singh Gautam,Male,Indian National Congress,Hand,89320,3124,53.67,GEN,47938,Vidhan Sabha (State)
1998,Delhi,Gandhi Nagar,16,Arvinder Singh Lovely,Male,Indian National Congress,Hand,97004,1916,44.7,GEN,43360,Vidhan Sabha (State)
1998,Delhi,Shahdara,17,Narender Nath,Male,Indian National Congress,Hand,85109,6361,51.55,GEN,43873,Vidhan Sabha (State)
1998,Delhi,Seemapuri,18,Veer Singh Dhingan,Male,Indian National Congress,Hand,86210,2100,48.38,GEN,41708,Vidhan Sabha (State)
1998,Delhi,Rohtas Nagar,19,Ram Babu Sharma,Male,Indian National Congress,Hand,92234,1116,48.01,GEN,44281,Vidhan Sabha (State)
1998,Delhi,Seelampur,20,Mateen Ahmad,Male,Independent,Other,102554,4543,47.44,GEN,48651,Vidhan Sabha (State)
1998,Delhi,Ghonda,21,Bheeshm Sharma,Male,Indian National Congress,Hand,100609,2629,50.16,GEN,50465,Vidhan Sabha (State)
1998,Delhi,Wazirpur,22,Mange Ram Garg,Male,Indian National Congress,Hand,90730,6537,49.22,GEN,44657,Vidhan Sabha (State)
1998,Delhi,Narela,23,Charan Singh Kandera,Male,Indian National Congress,Hand,95748,4349,40.65,GEN,38921,Vidhan Sabha (State)
1998,Delhi,Adarsh Nagar,24,Mangat Ram Singhal,Male,Indian National Congress,Hand,91208,4497,55.49,GEN,50611,Vidhan Sabha (State)
1998,Delhi,Ballimaran,25,Haroon Yusuf,Male,Indian National Congress,Hand,95367,5633,50.38,GEN,48045,Vidhan Sabha (State)
1998,Delhi,Chandni Chowk,26,Prahlad Singh Sawhney,Male,Indian National Congress,Hand,94932,4089,41.25,GEN,39159,Vidhan Sabha (State)
1998,Delhi,Timarpur,27,Surinder Pal Singh,Male,Indian National Congress,Hand,86490,5873,49.42,GEN,42743,Vidhan Sabha (State)
1998,Delhi,Model Town,28,Kanwar Karan Singh,Male,Indian National Congress,Hand,95590,1653,46.94,GEN,44869,Vidhan Sabha (State)
1998,Delhi,Sadar Bazar,29,Rajesh Jain,Male,Indian National Congress,Hand,96920,2216,49.42,GEN,47897,Vidhan Sabha (State)
1998,Delhi,Patel Nagar,30,Rama Kant Goswami,Male,Indian National Congress,Hand,98097,787,54.49,GEN,53453,Vidhan Sabha (State)
1998,Delhi,Bawana,31,Surender Kumar,Male,Indian National Congress,Hand,92672,4543,51.27,GEN,47512,Vidhan Sabha (State)
1998,Delhi,Sultanpur Majra,32,Jai Kishan,Male,Indian National Congress,Hand,98732,5702,45.48,GEN,44903,Vidhan Sabha (State)
1998,Delhi,Mangol Puri,33,Rajkumar Chauhan,Male,Indian National Congress,Hand,97311,1888,46.3,GEN,45054,Vidhan Sabha (State)
1998,Delhi,Nangloi Jat,34,Bijender Singh,Male,Indian National Congress,Hand,83914,2713,46.88,GEN,39338,Vidhan Sabha (State)
1998,Delhi,Uttam Nagar,35,Mukesh Sharma,Male,Indian National Congress,Hand,103535,2307,45.82,GEN,47439,Vidhan Sabha (State)
1998,Delhi,Dwarka,36,Mahabal Mishra,Male,Indian National Congress,Hand,89032,1945,47.72,GEN,42486,Vidhan Sabha (State)
1998,Delhi,Mehrauli,37,Balram Tanwar,Male,Bharatiya Janata Party,Lotus,90039,3793,53.59,GEN,48251,Vidhan Sabha (State)
1998,Delhi,Deoli,38,Gauri Shankar,Male,Indian National Congress,Hand,93556,4709,45.41,GEN,42483,Vidhan Sabha (State)
1998,Delhi,Mandawali,39,Meera Bhardwaj,Male,Indian National Congress,Hand,94976,2520,54.02,GEN,51306,Vidhan Sabha (State)
1998,Delhi,Geeta Colony,40,Ashok Kumar Walia,Male,Indian National Congress,Hand,84126,3967,38.7,GEN,32556,Vidhan Sabha (State)
1998,Delhi,Vishwas Nagar,41,Naseeb Singh,Male,Indian National Congress,Hand,83637,1876,45.96,GEN,38439,Vidhan Sabha (State)
1998,Delhi,Nand Nagari,42,Roop Chand,Male,Indian National Congress,Hand,83791,2013,48.15,GEN,40345,Vidhan Sabha (State)
1998,Delhi,Babarpur,43,Vinay Sharma,Male,Bharatiya Janata Party,Lotus,92851,1197,49.64,GEN,46091,Vidhan Sabha (State)
1998,Delhi,Kamla Nagar,44,Shadi Ram,Male,Indian National Congress,Hand,97884,2688,49.64,GEN,48589,Vidhan Sabha (State)
1998,Delhi,Pahar Ganj,45,Anjali Rai,Male,Indian National Congress,Hand,90007,2450,41.04,GEN,36938,Vidhan Sabha (State)
1998,Delhi,Kasturba Nagar,46,Sushil Choudhary,Male,Bharatiya Janata Party,Lotus,97162,7512,57.79,GEN,56149,Vidhan Sabha (State)
1998,Delhi,Hauz Khas,47,Sushma Swaraj,Male,Bharatiya Janata Party,Lotus,91564,3878,45.42,GEN,41588,Vidhan Sabha (State)
1998,Delhi,Hari Nagar,48,Harsharan Singh Balli,Male,Bharatiya Janata Party,Lotus,88999,5192,44.91,GEN,39969,Vidhan Sabha (State)
1998,Delhi,Tri Nagar,49,Nand Kishore Garg,Male,Bharatiya Janata Party,Lotus,88589,4190,51.83,GEN,45915,Vidhan Sabha (State)
1998,Delhi,Shalimar Bagh,50,Ravinder Nath,Male,Bharatiya Janata Party,Lotus,90969,2051,51.18,GEN,46557,Vidhan Sabha (State)
1998,Delhi,Badli,51,Jai Bhagwan Aggarwal,Male,Bharatiya Janata Party,Lotus,89091,993,49.92,GEN,44474,Vidhan Sabha (State)
1998,Delhi,Janak Puri,52,Prof. Jagdish Mukhi,Male,Bharatiya Janata Party,Lotus,87259,211,46.57,GEN,40636,Vidhan Sabha (State)
1998,Delhi,Delhi Cantt,53,Karan Singh Tanwar,Male,Indian National Congress,Hand,102434,3966,43.08,GEN,44128,Vidhan Sabha (State)
1998,Delhi,Palam,54,Dharam Dev Solanki,Male,Indian National Congress,Hand,95569,619,45.11,GEN,43111,Vidhan Sabha (State)
1998,Delhi,Tughlakabad,55,Ramesh Bidhuri,Male,Indian National Congress,Hand,91546,4926,41.5,GEN,37991,Vidhan Sabha (State)
1998,Delhi,Moti Nagar,56,Madan Lal Khurana,Male,Bharatiya Janata Party,Lotus,98279,1434,46.78,GEN,45974,Vidhan Sabha (State)
1998,Delhi,Rajinder Nagar,57,Puran Chand Yogi,Male,Bharatiya Janata Party,Lotus,82732,4001,44.54,GEN,36848,Vidhan Sabha (State)
1998,Delhi,Karol Bagh,58,Surender Pal Ratawal,Male,Indian National Congress,Hand,92833,4753,52.03,GEN,48301,Vidhan Sabha (State)
1998,Delhi,Shakur Basti,59,Dr. Shyam Lal Garg,Male,Indian National Congress,Hand,93175,2498,45.45,GEN,42348,Vidhan Sabha (State)
1998,Delhi,Krishna Nagar,60,Dr. Harsh Vardhan,Male,Bharatiya Janata Party,Lotus,95567,500,46.12,GEN,44075,Vidhan Sabha (State)
1998,Delhi,Rithala,61,Kulwant Rana,Male,Indian National Congress,Hand,99431,660,51.82,GEN,51525,Vidhan Sabha (State)
1998,Delhi,Mundka,62,Manoj Kumar,Male,Indian National Congress,Hand,96022,6941,48.21,GEN,46292,Vidhan Sabha (State)
1998,Delhi,Kirari,63,Anil Jha,Male,Indian National Congress,Hand,90859,4703,49.73,GEN,45184,Vidhan Sabha (State)
1998,Delhi,Rohini,64,Jai Bhagwan Aggarwal,Male,Indian National Congress,Hand,98823,3689,46.54,GEN,45992,Vidhan Sabha (State)
1998,Delhi,New Delhi,65,Kirti Azad,Male,Indian National Congress,Hand,92641,4344,51.71,GEN,47904,Vidhan Sabha (State)
1998,Delhi,Burari,66,Shri Krishan,Male,Indian National Congress,Hand,100154,5746,48.69,GEN,48764,Vidhan Sabha (State)
1998,Delhi,Badarpur,67,Ram Singh,Male,Independent,Other,91294,5500,46.67,GEN,42606,Vidhan Sabha (State)
1998,Delhi,Kondli,68,Fateh Singh,Male,Indian National Congress,Hand,93176,5426,44.93,GEN,41863,Vidhan Sabha (State)
1998,Delhi,Laxmi Nagar,69,Jai Prakash,Male,Indian National Congress,Hand,95236,4140,49.16,GEN,46818,Vidhan Sabha (State)
1998,Delhi,Sangam Vihar,70,Arjan Kumar,Male,Indian National Congress,Hand,87499,1298,49.05,GEN,42918,Vidhan Sabha (State)
2003,Delhi,Sarojini Nagar,1,Ashok Ahuja,Male,Indian National Congress,Hand,97327,388,52.72,GEN,51310,Vidhan Sabha (State)
2003,Delhi,Gole Market,2,Sheila Dikshit,Male,Indian National Congress,Hand,103760,4323,51.59,GEN,53529,Vidhan Sabha (State)
2003,Delhi,Minto Road,3,Tajdar Babar,Male,Indian National Congress,Hand,90796,4546,51.71,GEN,46950,Vidhan Sabha (State)
2003,Delhi,Jangpura,4,Tarvinder Singh Marwah,Male,Indian National Congress,Hand,115013,2564,54.48,GEN,62659,Vidhan Sabha (State)
2003,Delhi,Okhla,5,Parvez Hashmi,Male,Indian National Congress,Hand,104121,2208,54.62,GEN,56870,Vidhan Sabha (State)
2003,Delhi,Kalkaji,6,Subhash Chopra,Male,Indian National Congress,Hand,98045,5524,53.78,GEN,52728,Vidhan Sabha (State)
2003,Delhi,Malviya Nagar,7,Dr. Yoganand Shastri,Male,Indian National Congress,Hand,90266,3941,51.26,GEN,46270,Vidhan Sabha (State)
2003,Delhi,Hauz Khas,8,Kiran Walia,Male,Indian National Congress,Hand,89600,6055,51.98,GEN,46574,Vidhan Sabha (State)
2003,Delhi,R.K. Puram,9,Barkha Singh,Male,Indian National Congress,Hand,93660,1518,51.35,GEN,48094,Vidhan Sabha (State)
2003,Delhi,Rajouri Garden,10,Ajay Makan,Male,Indian National Congress,Hand,91777,2055,52.04,GEN,47760,Vidhan Sabha (State)
2003,Delhi,Madipur,11,Mala Ram Gangwal,Male,Indian National Congress,Hand,102044,5787,47.83,GEN,48807,Vidhan Sabha (State)
2003,Delhi,Tri Nagar,12,Anil Bhardwaj,Male,Indian National Congress,Hand,101712,3438,54.18,GEN,55107,Vidhan Sabha (State)
2003,Delhi,Shakur Basti,13,Dr. S.C. Vats,Male,Indian National Congress,Hand,94812,2891,53.31,GEN,50544,Vidhan Sabha (State)
2003,Delhi,Bawana,14,Surender Kumar,Male,Indian National Congress,Hand,107285,2560,54.89,GEN,58888,Vidhan Sabha (State)
2003,Delhi,Sultanpur Majra,15,Sushila Devi,Male,Indian National Congress,Hand,103588,7396,52.75,GEN,54642,Vidhan Sabha (State)
2003,Delhi,Mangol Puri,16,Rajkumar Chauhan,Male,Indian National Congress,Hand,89711,1055,50.08,GEN,44927,Vidhan Sabha (State)
2003,Delhi,Nangloi Jat,17,Bijender Singh,Male,Indian National Congress,Hand,97209,3275,55.39,GEN,53844,Vidhan Sabha (State)
2003,Delhi,Uttam Nagar,18,Mukesh Sharma,Male,Indian National Congress,Hand,103918,6270,58.28,GEN,60563,Vidhan Sabha (State)
2003,Delhi,Dwarka,19,Mahabal Mishra,Male,Indian National Congress,Hand,89292,4987,58.14,GEN,51914,Vidhan Sabha (State)
2003,Delhi,Mehrauli,20,Bhram Singh Tanwar,Male,Indian National Congress,Hand,93783,1484,50.87,GEN,47707,Vidhan Sabha (State)
2003,Delhi,Ambedkar Nagar,21,Ch. Prem Singh,Male,Indian National Congress,Hand,103370,3897,54.31,GEN,56140,Vidhan Sabha (State)
2003,Delhi,Trilokpuri,22,Brahm Pal,Male,Indian National Congress,Hand,97658,4202,57.38,GEN,56036,Vidhan Sabha (State)
2003,Delhi,Patparganj,23,Amrish Singh Gautam,Male,Indian National Congress,Hand,107692,6624,54.71,GEN,58918,Vidhan Sabha (State)
2003,Delhi,Mandawali,24,Meera Bhardwaj,Male,Indian National Congress,Hand,103556,1320,55.25,GEN,57214,Vidhan Sabha (State)
2003,Delhi,Geeta Colony,25,Ashok Kumar Walia,Male,Indian National Congress,Hand,101692,991,57.25,GEN,58218,Vidhan Sabha (State)
2003,Delhi,Gandhi Nagar,26,Arvinder Singh Lovely,Male,Indian National Congress,Hand,106189,7798,55.6,GEN,59041,Vidhan Sabha (State)
2003,Delhi,Vishwas Nagar,27,Naseeb Singh,Male,Indian National Congress,Hand,103632,1031,54.82,GEN,56811,Vidhan Sabha (State)
2003,Delhi,Shahdara,28,Narender Nath,Male,Indian National Congress,Hand,102939,7769,56.13,GEN,57779,Vidhan Sabha (State)
2003,Delhi,Seemapuri,29,Veer Singh Dhingan,Male,Indian National Congress,Hand,98451,2602,47.73,GEN,46990,Vidhan Sabha (State)
2003,Delhi,Nand Nagari,30,Roop Chand,Male,Indian National Congress,Hand,103549,4928,55.12,GEN,57076,Vidhan Sabha (State)
2003,Delhi,Rohtas Nagar,31,Ram Babu Sharma,Male,Indian National Congress,Hand,94672,6034,59.28,GEN,56121,Vidhan Sabha (State)
2003,Delhi,Babarpur,32,Vinay Sharma,Male,Indian National Congress,Hand,91153,1650,61.39,GEN,55958,Vidhan Sabha (State)
2003,Delhi,Seelampur,33,Mateen Ahmad,Male,Indian National Congress,Hand,97822,7414,55.49,GEN,54281,Vidhan Sabha (State)
2003,Delhi,Ghonda,34,Bheeshm Sharma,Male,Indian National Congress,Hand,95502,2790,50.34,GEN,48075,Vidhan Sabha (State)
2003,Delhi,Wazirpur,35,Mange Ram Garg,Male,Bharatiya Janata Party,Lotus,96603,1483,56.73,GEN,54802,Vidhan Sabha (State)
2003,Delhi,Narela,36,Charan Singh Kandera,Male,Indian National Congress,Hand,102385,7503,49.83,GEN,51018,Vidhan Sabha (State)
2003,Delhi,Adarsh Nagar,37,Mangat Ram Singhal,Male,Indian National Congress,Hand,86999,5033,54,GEN,46979,Vidhan Sabha (State)
2003,Delhi,Pahar Ganj,38,Anjali Rai,Male,Indian National Congress,Hand,106631,7930,54.34,GEN,57943,Vidhan Sabha (State)
